python-7/zipfile__path-segmentation_fault-2	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipapp-segmentation_fault	SIGSEGV	_PyMem_DebugCheckAddress@Objects/obmalloc.c:3344	_PyMem_DebugCheckAddress@Objects/obmalloc.c:3344;_PyMem_DebugRawFree@Objects/obmalloc.c:3166;free_list_items@Objects/listobject.c:68;
python-7/zipfile__path-segmentation_fault-3	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path-segmentation_fault	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path-segmentation_fault-exitcode1	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path__functools-segmentation_fault-2	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path__functools-segmentation_fault-3	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path__functools-segmentation_fault-4	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path__functools-segmentation_fault-5	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path__functools-segmentation_fault-6	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path__functools-segmentation_fault-7	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path__functools-segmentation_fault	SIGABRT	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843	_Py_BuiltinCallFastWithKeywords_StackRef@Python/ceval.c:843;_PyEval_EvalFrameDefault@Python/generated_cases.c.h:2603;PyEval_EvalCode@Python/ceval.c:679;
python-7/zipfile__path_glob-segmentation_fault-2	SIGABRT	fatal_error_exit@Python/pylifecycle.c:3517	fatal_error_exit@Python/pylifecycle.c:3517;fatal_error@Python/pylifecycle.c:3742;_Py_FatalErrorFunc@Python/pylifecycle.c:3765;
python-7/zipfile__path_glob-segmentation_fault-3	SIGABRT	fatal_error_exit@Python/pylifecycle.c:3517	fatal_error_exit@Python/pylifecycle.c:3517;fatal_error@Python/pylifecycle.c:3742;_Py_FatalErrorFunc@Python/pylifecycle.c:3765;
python-7/zipfile__path_glob-segmentation_fault	SIGABRT	fatal_error_exit@Python/pylifecycle.c:3517	fatal_error_exit@Python/pylifecycle.c:3517;fatal_error@Python/pylifecycle.c:3742;_Py_FatalErrorFunc@Python/pylifecycle.c:3765;
python-7/zlib-segmentation_fault	SIGSEGV	warn_unicode@Python/_warnings.c:1335	warn_unicode@Python/_warnings.c:1335;PyErr_WarnEx@Python/_warnings.c:1408;cfunction_vectorcall_FASTCALL@Objects/methodobject.c:449;
python-7/zoneinfo__zoneinfo-segmentation_fault	SIGABRT	clear_freelist@Objects/object.c:909	clear_freelist@Objects/object.c:909;_PyGC_ClearAllFreeLists@Python/gc_free_threading.c:2902;PyGC_Collect@Python/gc_free_threading.c:2559;
